"Row","REQ_OPEN_DATE_ID_SK","ANALYST_INIT_CONTACT_ID_SK","REQ_TYPE_DESC","REQ_CONFIG_ITEM_NAME","INIT_USER_GROUP","REQ_PRIORITY_SYM_DESC","REQ_IMPACT_SYM_DESC","REQ_CATEGORY_NAME","LOCATION_NAME","END_USER_CONTACT_ID_SK","ELAPSED_DAYS"
"2060","20211008","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","1-High","2-Medium","Other","United States.Hickman","47345","6"
"2061","20210608","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","1-High","2-Medium","Other","United States.Bay City","35144","2"
"2062","20210608","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","1-High","2-Medium","Other","United States.Bay City","35144","2"
"2063","20221207","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Other","Mexico.Veracruz","141981","12"
"2064","20221206","182919","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Appls.Process Request","Mexico.Veracruz","182919","0"
"2065","20211119","172425","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Appls.Process Request","Mexico.Veracruz","172425","10"
"2066","20211119","172425","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Appls.Process Request","Mexico.Veracruz","172425","10"
"2067","20211207","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","2-Medium","2-Medium","Other","United States.Koppel","36539","10"
"2068","20211207","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","2-Medium","2-Medium","Other","United States.Koppel","36539","10"
"2069","20211125","172425","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","2-Medium","3-Low","Appls.Process Request","Mexico.Veracruz","172425","11"
"2070","20220711","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Applications.Process Request","Mexico.Veracruz","147856","2"
"2071","20230901","189571","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Applications.Data.Reprocess","United States.Baytown","131190","4"
"2072","20230508","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Applications.Others","Mexico.Veracruz","141981","2"
"2073","20230516","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Other","Mexico.Veracruz","141981","2"
"2074","20230516","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Other","Mexico.Veracruz","141981","13"
"2075","20221202","182919","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Appls.Process Request","Mexico.Veracruz","182919","11"
"2076","20230102","141981","Request","BI.Supply Chain.Inventories","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Other","Mexico.Veracruz","141981","2"
"2077","20230411","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Other","Mexico.Veracruz","141981","0"
"2078","20230411","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Other","Mexico.Veracruz","141981","0"
"2079","20220211","147856","Incident","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","2-Medium","2-Medium","Platforms.Other.Issue","United States.Koppel","36539","11"
"2080","20211020","147856","Request","BI.Industrial.Production","NA ITAP SUPPORT Industrial WEB","2-Medium","2-Medium","Other","Mexico.Veracruz","147856","8"
"2081","20211202","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","2-Medium","2-Medium","Other","United States.Koppel","36539","5"
"2082","20211008","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","1-High","2-Medium","Other","United States.Bay City","35144","20"
"2083","20211008","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","1-High","2-Medium","Other","United States.Bay City","35144","20"
"2084","20220704","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","0-Critical","1-High","Applications.Process Request","United States.Koppel","36539","3"
"2085","20220802","147856","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","1-High","2-Medium","Appls.Process Request","Mexico.Veracruz","100807","2"
"2086","20210325","141981","Request","BI.Industrial.Industrial_Performance","NA ITAP SUPPORT Industrial WEB","1-High","1-High","Other","Colombia.Cartagena","137419","25"
"2087","20230830","180525","Incident","BI.Supply Chain.Inventories","GA SUPPORT DIAR L1","2-Medium","2-Medium","Applications.Data.Failure","Argentina.Campana","65301","61"
"2088","20211203","100807","Request","BI.Supply Chain.Inventories","NMS App Support","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","98"
"2089","20220823","48074","Incident","BI.Commercial.Sales - Invoicing and Costs","BUAP Business Analytics Processing L1","2-Medium","2-Medium","Appls.Data incident","Argentina.Sede","51800","21"
"2090","20221222","59326","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics Processing L1","2-Medium","2-Medium","Applications.Failure","Mexico.Veracruz","141276","20"
"2091","20220929","59326","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics Processing L1","1-High","2-Medium","Applications.Failure","Mexico.Veracruz","141276","14"
"2092","20220929","59326","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics Processing L1","1-High","2-Medium","Applications.Failure","Mexico.Veracruz","141276","14"
"2093","20210602","157050","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Others","Argentina.Campana","11261","1"
"2094","20230315","178362","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","3-Low","3-Low","Applications.Business Rule Modification","Argentina.Campana","11261","14"
"2095","20210603","157050","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Business Rule Modification","Argentina.Campana","11261","5"
"2096","20221104","177458","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Others","Argentina.Campana","11261","54"
"2097","20221104","177458","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Others","Argentina.Campana","11261","54"
"2098","20221109","177458","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","118"
"2099","20221103","177458","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Performance","Argentina.Campana","11261","67"
"2100","20221103","177458","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Performance","Argentina.Campana","11261","67"
"2101","20210615","157050","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Business Rule Modification","Argentina.Sede","153838","3"
"2102","20210615","157050","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Business Rule Modification","Argentina.Sede","153838","3"
"2103","20210624","170836","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Business Rule Modification","Argentina.Campana","11261","237"
"2104","20210602","157050","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Others","Argentina.Campana","11261","1"
"2105","20220202","170836","Request","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","1-High","1-High","Applications.Process Request","Argentina.Sede","153838","1"
"2106","20220201","151482","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics L2","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174064","2"
"2107","20220826","157050","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Erroneous behaviour","Italy.DALMINE Sede","25798","34"
"2108","20230224","178362","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Applications.Data incident","Argentina.Sede","178362","11"
"2109","20220714","157050","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","0-Critical","1-High","Appls.Data incident","Mexico.Veracruz","78759","4"
"2110","20220824","157050","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Outdated Data","Argentina.Sede","59111","72"
"2111","20210512","157050","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics L2","2-Medium","2-Medium","Appls.Others","Italy.DALMINE Sede","3762","78"
"2112","20210729","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.Integration.Failure","Argentina.Sede","151482","1"
"2113","20210611","108671","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","United States.Bay City","35144","4"
"2114","20210611","108671","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","United States.Bay City","35144","4"
"2115","20211112","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","28"
"2116","20211112","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","28"
"2117","20211001","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","2-Medium","2-Medium","Applications.Data.Failure","Argentina.Sede","174353","3"
"2118","20211111","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Romania.Zalau","7282","0"
"2119","20211111","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.New Requirement","Argentina.Sede","174353","26"
"2120","20211112","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Failure","Colombia.Cartagena","147605","3"
"2121","20220712","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Mexico.Veracruz","141276","11"
"2122","20220712","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Mexico.Veracruz","141276","11"
"2123","20210827","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Colombia.Cartagena","171946","27"
"2124","20211117","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","6"
"2125","20211001","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Performance","Uruguay.Montevideo","20734","0"
"2126","20211001","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Performance","Uruguay.Montevideo","20734","0"
"2127","20220609","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","180587","12"
"2128","20220627","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Monitoring.Performance","Argentina.Sede","174353","16"
"2129","20220624","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Integration.Failure","Argentina.Sede","174353","0"
"2130","20210104","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data Quality.integration","Argentina.Sede","76608","29"
"2131","20220622","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Integration.Failure","Mexico.Veracruz","141276","7"
"2132","20220204","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Failure","Mexico.Veracruz","141276","3"
"2133","20220202","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Uruguay.Montevideo","132922","2"
"2134","20210820","174353","Incident","BI.Industrial.Engineering","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Argentina.Campana","79312","0"
"2135","20220503","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Failure","Mexico.Veracruz","141276","58"
"2136","20220506","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Failure","Uruguay.Montevideo","132922","0"
"2137","20211116","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Colombia.Cartagena","147605","2"
"2138","20211012","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","55"
"2139","20210624","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.Failure","Argentina.Sede","18769","1"
"2140","20211006","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data.Failure","Uruguay.Montevideo","20734","6"
"2141","20220103","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","63"
"2142","20220311","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Argentina.Sede","174353","0"
"2143","20211130","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","35"
"2144","20210303","108671","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Performance","Saudi Arabia.DAMMAM","46264","0"
"2145","20210906","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data Quality.integration","Uruguay.Montevideo","20734","25"
"2146","20211012","174353","Request","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","143"
"2147","20210906","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Integration.Failure","Mexico.Veracruz","141276","2"
"2148","20210906","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Integration.Failure","Mexico.Veracruz","141276","1"
"2149","20210705","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","2"
"2150","20210705","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","8"
"2151","20210705","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","10"
"2152","20211201","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Monitoring.Performance","Uruguay.Montevideo","67278","19"
"2153","20211201","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Monitoring.Performance","Uruguay.Montevideo","67278","19"
"2154","20210913","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.New Requirement","Argentina.Sede","174353","0"
"2155","20211108","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","8"
"2156","20211105","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","35"
"2157","20211105","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Failure","Mexico.Veracruz","141276","0"
"2158","20211105","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Failure","Mexico.Veracruz","141276","0"
"2159","20211222","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","75"
"2160","20220524","174353","Incident","BI.Industrial.Engineering","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Argentina.Campana","79312","7"
"2161","20220428","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","76"
"2162","20211101","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Integration.Failure","Uruguay.Montevideo","67278","2"
"2163","20211028","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","20734","19"
"2164","20210510","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Failure","Italy.DALMINE Sede","3762","0"
"2165","20220407","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.New Requirement","Argentina.Sede","174353","98"
"2166","20220502","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Failure","Uruguay.Montevideo","132922","4"
"2167","20220527","174353","Request","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Argentina.Sede","174353","47"
"2168","20210727","108671","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Italy.DALMINE Sede","56942","1"
"2169","20210219","108671","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","151482","0"
"2170","20220111","174353","Incident","BI.Industrial.Industrial_Maintenance","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Argentina.Sede","174353","3"
"2171","20220112","174353","Request","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","54"
"2172","20220112","174353","Request","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","54"
"2173","20211101","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data.Failure","Uruguay.Montevideo","67278","0"
"2174","20211101","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data.Failure","Uruguay.Montevideo","67278","0"
"2175","20211101","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data.Failure","Uruguay.Montevideo","67278","9"
"2176","20211104","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","0"
"2177","20211015","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","140"
"2178","20210611","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.Behaviour.Failure","Argentina.Campana","101884","11"
"2179","20210611","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.Behaviour.Failure","Argentina.Campana","101884","11"
"2180","20210803","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Italy.DALMINE","103119","0"
"2181","20220623","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","33"
"2182","20220718","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Argentina.Sede","174353","8"
"2183","20220718","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.Data.Failure","Argentina.Sede","174353","0"
"2184","20210301","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","93"
"2185","20210301","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","93"
"2186","20211214","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Data.Failure","Mexico.Veracruz","56114","3"
"2187","20210504","108671","Incident","BI.Industrial.Engineering","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Argentina.Campana","79312","6"
"2188","20210504","108671","Incident","BI.Industrial.Engineering","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Argentina.Campana","79312","6"
"2189","20210809","174353","Incident","BI.Industrial.Engineering","BUAP Business Analytics","2-Medium","2-Medium","Applications.Data Quality.integration","Argentina.Sede","174353","0"
"2190","20210707","108671","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Italy.DALMINE Sede","56942","100"
"2191","20211207","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","66"
"2192","20220615","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","2-Medium","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","132922","34"
"2193","20220103","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","63"
"2194","20210615","108671","Incident","BI.Industrial.Engineering","BUAP Business Analytics","0-Critical","1-High","Applications.Integration.Failure","Argentina.Sede","18769","0"
"2195","20210128","108671","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","151482","7"
"2196","20210805","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","20734","6"
"2197","20210805","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","20734","6"
"2198","20210518","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Monitoring.Performance","Italy.DALMINE Sede","3762","1"
"2199","20210928","174353","Request","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","8"
"2200","20211203","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","98"
"2201","20220720","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Mexico.Veracruz","174000","2"
"2202","20220720","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Mexico.Veracruz","174000","2"
"2203","20210811","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Data Quality.integration","Argentina.Sede","153838","1"
"2204","20210426","108671","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Mexico.Veracruz","78759","2"
"2205","20210204","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","2-Medium","2-Medium","Appls.Data incident","Uruguay.Montevideo","67278","14"
"2206","20210601","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data.Failure","Uruguay.Montevideo","67278","70"
"2207","20210601","108671","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","71714","0"
"2208","20210927","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.Failure","Mexico.Veracruz","141276","0"
"2209","20210801","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data Quality.integration","Argentina.Sede","73272","25"
"2210","20210801","108671","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data Quality.integration","Argentina.Sede","73272","25"
"2211","20211228","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Performance","Colombia.Cartagena","147605","0"
"2212","20210825","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Uruguay.Montevideo","67278","37"
"2213","20211206","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Appls.Outdated Data","Uruguay.Montevideo","67278","15"
"2214","20211125","174353","Request","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","15"
"2215","20210505","108671","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","United States.Home/offsite","101268","5"
"2216","20220526","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","0-Critical","1-High","Applications.Data Quality.integration","Argentina.Sede","174353","0"
"2217","20220530","174353","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Mexico.Veracruz","141276","14"
"2218","20220502","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Uruguay.Montevideo","132922","1"
"2219","20220502","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data Quality.integration","Uruguay.Montevideo","132922","1"
"2220","20210917","174353","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Failure","Argentina.Campana","101884","3"
"2221","20210917","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.Failure","Argentina.Sede","174353","1"
"2222","20210310","108671","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data Quality.integration","Mexico.Veracruz","78759","12"
"2223","20220127","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.Data.Failure","Mexico.Veracruz","141276","19"
"2224","20220202","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","0-Critical","1-High","Applications.Data.Failure","Uruguay.Montevideo","132922","9"
"2225","20211213","174353","Request","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","84"
"2226","20211207","174353","Incident","BI.Industrial.Industrial_Performance","BUAP Business Analytics","2-Medium","2-Medium","Applications.Docto.ABM","Mexico.Veracruz","106679","0"
"2227","20220322","174353","Request","BI.Industrial.Engineering","BUAP Business Analytics","2-Medium","2-Medium","Applications.New Requirement","Argentina.Sede","18769","30"
"2228","20210618","108671","Incident","BI.Industrial.Production","BUAP Business Analytics","1-High","2-Medium","Applications.Integration.Failure","Argentina.Sede","18769","4"
"2229","20220214","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","2-Medium","3-Low","Applications.Data Quality.integration","Uruguay.Montevideo","67278","106"
"2230","20210927","174353","Incident","BI.Supply Chain.Inventories","BUAP Business Analytics","2-Medium","2-Medium","Applications.Integration.Failure","Argentina.Sede","174353","2"
"2231","20220221","174353","Request","BI.Industrial.Industrial_Performance","BUAP Business Analytics","1-High","2-Medium","Applications.New Requirement","Argentina.Sede","174353","14"
